weights_1,weights_2,weights_3,weights_4,weights_5,weights_6,weights_7,weights_8,weights_9,weights_10,weights_11,weights_12,weights_13,weights_14,weights_15,weights_16,weights_17,weights_18,weights_19,weights_20,weights_21,weights_22,weights_23,weights_24,weights_25,weights_26,weights_27,weights_28,weights_29,weights_30,weights_31,weights_32,weights_33,weights_34,weights_35,weights_36,weights_37,weights_38,weights_39,weights_40,weights_41,weights_42,weights_43,weights_44,weights_45,weights_46,weights_47,weights_48,weights_49,weights_50,weights_51,weights_52,weights_53,weights_54,weights_55,weights_56,weights_57,weights_58,weights_59,weights_60,weights_61,weights_62,weights_63,weights_64,weights_65,weights_66,weights_67,weights_68,weights_69,weights_70,weights_71,weights_72,weights_73,weights_74,weights_75,weights_76,weights_77,weights_78,weights_79,weights_80,weights_81,weights_82,weights_83,weights_84,weights_85,weights_86,weights_87,weights_88,weights_89,weights_90,weights_91,weights_92,weights_93,weights_94,weights_95,weights_96,weights_97,weights_98,weights_99,weights_100,weights_101,weights_102,weights_103,weights_104,weights_105,weights_106,weights_107,weights_108,weights_109,weights_110,weights_111,weights_112,weights_113,weights_114,weights_115,weights_116,weights_117,weights_118,weights_119,weights_120,weights_121,weights_122,weights_123,weights_124,weights_125,weights_126,weights_127,weights_128,weights_129,weights_130
0.00354456038700766,-0.0915852880565531,-0.0420110498228326,0.0029564362194358,0.065204458085759,-0.0257653882423563,-0.0327090894936612,-0.0909523760146021,0.0723939575895612,0.0835175059924846,0.064509606430802,0.0646472437550819,0.000813865573232334,0.0524255854778155,-0.0144331542433021,0.0723307992362863,-0.0405143248253662,0.0567499716230409,-0.102179389068127,-0.0663067362466867,-0.0523791992042412,0.101846913330321,0.0665533401581888,0.0118331629306785,0.0177344389816735,-0.0966822584280264,0.0461142278572995,0.0766628370218058,0.0639091033693709,0.0370429239686371,-0.114689757757714,-0.01610954170269,-0.00571577170669631,-0.0777414186075883,-0.0934150123933547,0.0429335566437335,-0.0983455503837884,0.0744257581337157,0.050413857994872,0.073648256466615,-0.119532922902297,0.0908792754564254,-0.0357379220879322,0.0895018441779896,-0.119638098460303,0.10758594383997,-0.000873422544576966,0.0122836927216504,-0.0769053125698142,-0.114934641589994,0.101416470012925,0.0183616283604922,-0.119460606598584,-0.0862034446895057,-0.0505823430126664,0.069043640830537,0.115336442509014,0.117346298758553,0.0990883338571658,-0.0792628407243242,0.0622106606027701,-0.0769929257569909,-0.0373518763181535,0.0951023922600906,0.0267454822474952,-0.0363226897672255,0.0292858571864779,0.065037335409579,-0.0417988322443063,0.0813662190959226,-0.0934054654746241,0.0847756452109338,-0.0802738386730936,0.074463664590658,0.0848717248447086,0.104475009105245,0.0983446202617994,0.0561628159905299,-0.0234702233266749,0.112451001777751,0.028174159223809,-0.0248290241498961,0.109911568871037,0.0412690030639197,-0.0600200111764405,-0.0668127432112107,-0.0792881256015898,-0.0494151022499972,-0.0107281349594485,0.0628305039103035,-0.0376808232036828,-0.037585350279599,-0.00683643202309921,-0.05652179884417,-0.0732214756916518,-0.0265463378827862,0.077526229366226,-0.08991417309028,-0.0881890182620687,-0.0931835317610011,0.10106893820191,-0.0841791787451458,0.0750597753770595,0.0964815574380517,-0.108226379692633,0.0134050722907648,-0.115987817102669,0.0120049058911079,0.0905153148884374,0.0607674052784663,0.00186586506265385,0.0787532265724938,-0.0148001089603592,-0.117510775360134,0.102110802173556,-0.00561526800445235,-0.110426699385845,0.0902269057046392,-0.0961423083166507,0.111176982564207,-0.0070483448285099,0.00713378063398301,-0.107228404490516,0.032944394337471,0.106221751543864,-0.0132826793160316,-0.0835196496989891,0.0833774028813757,-0.0897781521594029,0.0249879760169535
0.0942903382849223,-0.0935583390549791,0.0144662699989535,-0.0513674213785379,-0.0454921515862598,-0.0391570046845714,0.0692622681728886,-0.0894149942488164,-0.107430150793458,-0.108359807787191,-0.0358818169593751,-0.0129187472973524,-0.0357321405117964,0.0125916906659795,0.0001319788396556,0.0985596962191946,-0.0647269880163278,-0.0148294871655235,0.0714978088013219,-0.0224121769115602,0.100260254701922,-0.0453320630440577,-0.00684928748768331,0.10478748302534,0.0958604271391608,-0.0124398186236344,0.0142898027333019,-0.0264869506377627,-0.0659236480978246,0.0550455681370039,0.0864784191818028,0.00724624911730595,-0.0281104420489344,-0.111559019045088,-0.0414101317263586,-0.111078360539808,-0.0230129761372367,-0.0360703777708211,0.0448293809202363,0.0854894253905693,-0.0680185638665904,0.104565320626847,-0.0435800821916746,-0.00594468442764252,-0.019080311155003,0.0552695832181595,0.112567901169846,-0.0124805382059333,0.0441028769421781,0.0625682642968245,-0.0929633797074742,-0.0369766976896277,0.0759049424264864,-0.100914604948963,-0.00889599243106426,0.012421075799579,-0.00249020211260753,0.0178750013134388,0.0187226762888675,-0.107554593436426,0.0306009778083011,0.0849692230773967,-0.0377029479627734,0.0904002415474908,0.0506481734306111,0.0407354754791359,0.0348251498312482,0.0641532906690279,-0.0335789502201951,-0.0280589819789895,-0.0603148521571714,-0.099404722416769,-0.0418654141853796,-0.0374387931316999,-0.0259399289337005,-0.0641461357715087,0.00166884647294614,0.00937523934494575,0.111950569877608,-0.065851487716842,0.00690005474758862,0.0976148719928058,0.00942314441723377,-0.0839866246073346,0.118209205906568,0.113884574685164,0.055475515368318,-0.108092162420102,-0.0329890761048902,0.0991120699846448,-0.0259035875268795,0.0246545664965319,0.0365771875801646,-0.0977284594758333,0.034440325956427,-0.115086560048592,-0.0191514658575625,0.0167497990212397,0.113721463425674,0.104805331824316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0167110575412824,0.0838230498778968,0.00275701481856788,-0.0451583122864293,0.00300752244826535,0.0331121017162047,-0.0338431305873167,-0.0601521036163364,0.00328507031448953,-0.100061015286319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
